,ZipCode,City,State,Latitude,Longitude,Metro,CountyName,SizeRank,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,Latitude,Longitude
89,55391,Wayzata,MN,44.9741995,-93.5069942,Minneapolis-St. Paul-Bloomington,Hennepin County,6317,457900.0,458800.0,461600.0,465000.0,467700.0,468300.0,468000.0,468300.0,468400.0,467800.0,468900.0,471300.0,472700.0,474100.0,477700.0,482100.0,483600.0,483400.0,483600,483000,482700,484600,486300,486800,488900,491600,494900,499100,503000,506800,510400,514000,518000,522200,525800,530300,533700,535300,536100,537800,540600,545100,549100,550600,550100,549200,550000,553900,561300,570000,577700,583600,586900,585800,584000,585500,590200,596000,599200,598800,598400,599200,44.9741995,-93.5069942
90,55401,Minneapolis,MN,44.9772995,-93.2654692,Minneapolis-St. Paul-Bloomington,Hennepin County,6384,237600.0,237400.0,238700.0,240200.0,240300.0,239500.0,239400.0,239400.0,238600.0,237500.0,237500.0,238300.0,239600.0,242100.0,245400.0,249400.0,252800.0,255400.0,256800,257800,259300,261900,264400,266500,268300,270200,272800,274700,276100,278400,280900,282500,284100,286800,289600,292400,293800,295300,297300,300000,301700,301200,300000,300100,300900,301700,303800,304400,304600,305900,308500,311200,313100,313600,313700,313400,312900,313200,313500,313800,314500,315200,44.9772995,-93.2654692
91,55306,Burnsville,MN,44.7677424,-93.2777226,Minneapolis-St. Paul-Bloomington,Dakota County,6550,236400.0,238100.0,239500.0,241400.0,243500.0,244800.0,245600.0,246700.0,247900.0,248200.0,247600.0,247200.0,247300.0,248200.0,249500.0,250300.0,250700.0,251000.0,250900,250600,251900,254100,255700,256800,258000,259100,260100,261000,261100,261200,262000,263800,265900,267700,268800,269700,270900,272900,275600,278400,280700,283100,284700,284300,283500,283900,284700,284900,285200,286200,288000,290100,292800,294400,294900,295400,296400,297700,298900,300200,301700,302900,44.7677424,-93.2777226
92,55371,Princeton,MN,45.5726619,-93.5853656,Minneapolis-St. Paul-Bloomington,Mille Lacs County,6644,154400.0,156100.0,157200.0,158400.0,159600.0,160200.0,160400.0,160100.0,160300.0,161100.0,161600.0,161600.0,162600.0,164300.0,166500.0,168800.0,169800.0,168500.0,166800,167700,170400,173000,175200,176800,176800,176100,175900,175600,175900,177100,179000,180400,180900,180700,181100,182300,183900,185900,187700,188900,190600,193200,195000,195100,194800,194800,194000,193600,195000,197000,198200,199300,200400,201700,203300,204500,205900,208300,211100,213400,214700,214900,45.5726619,-93.5853656
93,55108,Saint Paul,MN,44.9504037,-93.1015026,Minneapolis-St. Paul-Bloomington,Ramsey County,6716,233300.0,233600.0,235000.0,236800.0,238500.0,240000.0,241300.0,242500.0,244300.0,245700.0,246000.0,244800.0,243500.0,243300.0,243600.0,243200.0,242900.0,243200.0,243600,243400,242500,241600,240800,239300,238200,238100,238700,239500,240200,241300,244000,247300,249200,249900,250300,251500,254100,257200,259500,261500,263800,266600,268700,269900,271500,272500,272300,272800,274500,275800,276700,278100,279500,280000,281000,281900,281800,282200,283900,286400,288700,290100,44.9504037,-93.1015026
94,55364,Mound,MN,44.9366295,-93.6660719,Minneapolis-St. Paul-Bloomington,Hennepin County,6720,234500.0,234700.0,236200.0,238300.0,240100.0,241400.0,242100.0,243000.0,244400.0,245600.0,246300.0,247000.0,248000.0,249000.0,250600.0,252600.0,253900.0,254900.0,255700,255900,255900,257600,261000,264600,266900,268800,270900,272200,273000,274500,275400,275900,276900,277800,277900,278600,279800,280800,281600,283000,284400,285400,287500,290700,294000,296800,299800,302100,305500,309700,314900,319900,322600,322000,320500,318600,316400,315400,315100,314500,314700,316000,44.9366295,-93.6660719
95,55008,Cambridge,MN,45.5727408,-93.2243921,Minneapolis-St. Paul-Bloomington,Isanti County,6729,136300.0,139900.0,142400.0,144600.0,146700.0,148300.0,149400.0,149900.0,149900.0,149700.0,150100.0,149900.0,148900.0,148200.0,148800.0,150400.0,152200.0,153700.0,154900,155700,156500,157700,158900,159100,158400,157900,158300,159500,161300,163000,164300,165100,165500,165800,166500,167400,167600,168100,169400,171500,173800,176100,177900,179200,180100,180200,180300,180100,180200,180700,181800,183300,185700,187600,190100,193300,195900,197300,198700,199700,198800,196700,45.5727408,-93.2243921
96,55346,Eden Prairie,MN,44.8546856,-93.470786,Minneapolis-St. Paul-Bloomington,Hennepin County,6757,282700.0,283700.0,285600.0,287800.0,289700.0,291500.0,292500.0,292900.0,292900.0,292600.0,292500.0,292700.0,293700.0,295200.0,297400.0,299800.0,300200.0,298600.0,297300,297400,297600,298400,299900,301500,303200,305600,307700,308700,309800,311600,313100,314300,316000,317800,319000,320000,320500,321000,322300,323900,325000,326300,327100,327600,328500,329500,330000,330800,332900,335800,338500,341600,344000,344900,345400,345200,344100,343500,344600,346300,347100,347400,44.8546856,-93.470786
97,55413,Minneapolis,MN,44.9772995,-93.2654692,Minneapolis-St. Paul-Bloomington,Hennepin County,6856,179000.0,179700.0,182000.0,184600.0,186100.0,187000.0,187500.0,187400.0,187200.0,187500.0,188900.0,191300.0,193700.0,195100.0,196700.0,199500.0,202100.0,203100.0,202900,203400,204600,205600,206200,207100,208500,210400,212300,213900,215700,218600,221500,224500,227900,230700,232600,235000,237800,240200,241900,242700,242500,242300,242400,243000,244600,247200,250100,251800,252900,255000,257800,261500,264800,266400,267300,268800,270100,270400,270800,272100,273600,274800,44.9772995,-93.2654692
98,55436,Edina,MN,44.8897027,-93.3501222,Minneapolis-St. Paul-Bloomington,Hennepin County,7049,380200.0,381400.0,385600.0,388500.0,388400.0,387700.0,387600.0,387100.0,386300.0,385000.0,384700.0,384700.0,385200.0,387100.0,388900.0,390400.0,392900.0,395600.0,397000,398100,398500,398800,400700,403600,405900,408400,411400,413300,413300,413400,415300,417300,419000,422000,424600,426400,427600,428600,430100,433400,438700,445800,453700,461400,468200,473800,478300,482300,485800,487500,489000,491600,491400,487800,482800,478000,474700,473400,473300,474700,480000,486400,44.8897027,-93.3501222
99,55398,Zimmerman,MN,45.4432986,-93.589962,Minneapolis-St. Paul-Bloomington,Sherburne County,7149,162300.0,164500.0,166000.0,167500.0,169500.0,171000.0,171500.0,172300.0,173700.0,174300.0,173700.0,173600.0,175700.0,178300.0,180100.0,181300.0,182400.0,183300.0,183700,183600,183700,184600,185600,187000,188600,190100,191400,192800,193700,194200,195300,196400,197500,199000,200200,201300,203100,205400,207100,208000,208900,211000,213700,215500,216500,217300,218100,219300,221100,222800,224300,226100,227900,229200,229800,230100,231200,233700,235700,237000,238600,239900,45.4432986,-93.589962
100,55376,Saint Michael,MN,45.210202,-93.6648083,Minneapolis-St. Paul-Bloomington,Wright County,7164,221700.0,220800.0,220700.0,223200.0,225600.0,225500.0,224800.0,224500.0,224900.0,225400.0,225200.0,223800.0,223200.0,224200.0,226000.0,228600.0,232200.0,235500.0,238000,238500,237000,236200,237700,239700,240200,240500,241900,243600,245100,246300,247800,250600,253600,255100,255800,256800,258100,259800,261600,263900,265900,267200,267300,267100,266600,266100,266300,267300,268400,269100,270000,271200,272200,272400,272900,275400,278600,280500,281900,284200,287500,290700,45.210202,-93.6648083
101,55130,Saint Paul,MN,44.9504037,-93.1015026,Minneapolis-St. Paul-Bloomington,Ramsey County,7273,115700.0,116500.0,117100.0,118200.0,119600.0,120300.0,120500.0,120300.0,119200.0,117900.0,116900.0,116100.0,116000.0,116800.0,118100.0,120100.0,122400.0,124600.0,126700,128600,129900,130700,131800,132700,133300,134400,135300,135500,136400,138100,140200,142800,146100,148600,149900,151100,152800,154000,155000,156200,157300,158000,158700,159900,161400,162200,162700,163900,166100,168100,169800,171300,172800,173800,174800,175100,175100,175600,176900,178100,179000,179700,44.9504037,-93.1015026
102,55107,Saint Paul,MN,44.9504037,-93.1015026,Minneapolis-St. Paul-Bloomington,Ramsey County,7297,126900.0,128100.0,129900.0,131800.0,133600.0,134800.0,135800.0,136400.0,136900.0,137700.0,138600.0,139100.0,139200.0,139600.0,140700.0,142000.0,143300.0,144700.0,146300,148200,150000,151100,151600,151800,152100,152900,153900,154900,156000,157200,158900,161100,162900,164100,164500,165300,167500,169700,171000,172400,175200,178000,179300,179900,181600,182800,182400,181900,182200,182800,183700,185600,187500,188800,189600,189500,188400,188100,189100,190300,191400,192400,44.9504037,-93.1015026
103,55442,Plymouth,MN,45.0065149,-93.46651,Minneapolis-St. Paul-Bloomington,Hennepin County,7397,275700.0,276500.0,278500.0,280400.0,281600.0,282800.0,284600.0,286200.0,286900.0,286400.0,286000.0,286300.0,287100.0,288200.0,289800.0,291700.0,293000.0,292600.0,291000,289900,289400,289700,290800,292100,293100,294500,296400,297600,298000,299100,300100,301000,302300,303500,303900,305000,306200,307900,310400,313600,315600,317700,319400,320600,321500,323100,324700,326300,328100,329200,330200,332000,333000,333200,333800,334300,334600,335300,337000,338800,340800,342300,45.0065149,-93.46651
104,55387,Waconia,MN,44.8507957,-93.7869088,Minneapolis-St. Paul-Bloomington,Carver County,7558,231100.0,232500.0,234300.0,235700.0,236400.0,236200.0,237400.0,239800.0,241200.0,241300.0,241500.0,242000.0,242100.0,242400.0,243500.0,244900.0,246100.0,247500.0,248700,249500,250200,251000,251500,252200,253800,255700,257500,259500,261200,261900,262500,263600,265300,266700,268100,270300,273200,276100,278700,280100,280500,280800,281100,280400,279600,280500,282300,283200,283800,285400,286400,287100,289500,292500,293900,294500,297400,301000,303800,305700,307600,309100,44.8507957,-93.7869088
105,55444,Brooklyn Park,MN,45.1004807,-93.3443585,Minneapolis-St. Paul-Bloomington,Hennepin County,7573,166700.0,166800.0,168300.0,170200.0,172100.0,173400.0,174200.0,174900.0,175400.0,175200.0,175000.0,175100.0,175200.0,175900.0,177300.0,179000.0,179800.0,179800.0,179500,179400,179600,180300,181100,181900,183100,184800,186500,187600,188700,190900,193400,195100,196500,197800,198600,199900,201500,203300,205000,206600,208000,209500,210800,212100,213700,215300,216600,217700,219800,222600,224900,226600,228000,229000,229800,230100,231100,232800,234400,235700,237200,238300,45.1004807,-93.3443585
106,55056,North Branch,MN,45.5113515,-92.9802176,Minneapolis-St. Paul-Bloomington,Chisago County,7601,151500.0,151900.0,153000.0,154100.0,154400.0,154200.0,154500.0,155300.0,155900.0,156100.0,156300.0,156700.0,157400.0,158400.0,159800.0,162000.0,164700.0,166900.0,168400,169500,170300,170800,170900,171000,171800,172900,173900,174400,175100,176300,178000,179700,182000,184800,187200,189400,191600,192800,193200,193900,194700,195300,195100,195600,197400,200200,202400,201800,200700,202300,204400,205200,206100,207800,210200,213200,214700,214200,214800,217700,220700,221900,45.5113515,-92.9802176
107,55374,Rogers,MN,45.1888534,-93.5530144,Minneapolis-St. Paul-Bloomington,Hennepin County,7645,256100.0,258000.0,261100.0,264600.0,267300.0,268700.0,268100.0,267000.0,266000.0,264900.0,264500.0,265200.0,266000.0,267200.0,269400.0,272000.0,273300.0,273800.0,274800,276500,277600,278000,278400,278800,279200,280300,282800,285300,287000,288400,289300,290000,291000,292100,292600,293700,294900,295900,296800,298500,300500,302000,303100,304300,305500,306300,306700,307500,310400,314900,318900,321200,322600,324300,325700,326200,326400,327100,328200,329600,331000,331900,45.1888534,-93.5530144
108,55040,Isanti,MN,45.5355919,-93.2868693,Minneapolis-St. Paul-Bloomington,Isanti County,7735,137200.0,139500.0,141400.0,143300.0,145300.0,146800.0,148000.0,148900.0,149200.0,149100.0,149000.0,148900.0,148700.0,148400.0,148700.0,150100.0,151800.0,153200.0,154100,154500,155200,156800,158600,158700,157400,156500,157200,158900,160700,162300,163500,163900,163700,163800,164600,165500,166100,166700,167800,169600,171300,173100,174600,175800,176500,176700,176200,175700,176400,178600,181000,183000,185900,188600,191500,195100,198600,200700,202000,202900,202100,200200,45.5355919,-93.2868693
109,55103,Saint Paul,MN,44.9504037,-93.1015026,Minneapolis-St. Paul-Bloomington,Ramsey County,7763,115300.0,116500.0,117900.0,119000.0,120400.0,122400.0,124300.0,125500.0,126300.0,126900.0,127500.0,128400.0,129600.0,130600.0,130900.0,131700.0,133500.0,135400.0,137200,139300,140200,139500,139100,139600,140100,141200,142100,142400,143100,144500,146200,147800,149600,151000,151600,152800,155100,157500,159400,161000,162900,165500,167600,169100,171000,173000,174300,175800,178200,180300,181800,183300,183300,182000,181200,180800,179900,180100,182000,183900,185000,185700,44.9504037,-93.1015026
110,55077,Inver Grove Heights,MN,44.8479039,-93.0428119,Minneapolis-St. Paul-Bloomington,Dakota County,7772,333000.0,335100.0,335900.0,336600.0,337800.0,339600.0,341200.0,342900.0,345200.0,347400.0,347200.0,344700.0,343700.0,343900.0,344300.0,344700.0,345500.0,345700.0,345000,344900,346200,346900,346500,347300,349300,351300,354000,357200,359200,362300,365600,366700,368400,372100,374900,376200,377400,379700,383400,386600,389300,391400,391900,390300,388200,385500,383300,383700,386500,389000,391000,392600,394000,394500,394100,394500,395900,398400,401100,403800,405700,407200,44.8479039,-93.0428119
111,55409,Minneapolis,MN,44.9772995,-93.2654692,Minneapolis-St. Paul-Bloomington,Hennepin County,7799,220000.0,219400.0,220100.0,221600.0,222500.0,223100.0,224200.0,225400.0,225900.0,225600.0,225800.0,226500.0,227200.0,228300.0,230200.0,233000.0,235300.0,236800.0,238300,239800,240200,240300,241000,241900,242300,243900,247000,249500,250200,250600,250600,250500,251900,254500,256300,258200,259900,260900,261800,263200,265200,267900,270700,273100,275300,276900,278100,279500,281900,285000,288100,290700,292600,293700,294300,294500,295200,296300,297200,297700,298300,298800,44.9772995,-93.2654692
112,56071,New Prague,MN,44.5433331,-93.5760445,Minneapolis-St. Paul-Bloomington,Scott County,8081,183800.0,184700.0,186500.0,187200.0,187100.0,187900.0,188900.0,188700.0,187900.0,187200.0,187200.0,187700.0,188400.0,189300.0,190600.0,192300.0,194500.0,196800.0,198200,199400,200800,202100,202600,203500,204600,205600,206700,207600,207600,208000,209500,210500,210700,210900,212500,214300,216400,218700,221400,223900,226200,227000,227900,230000,232700,234500,235100,234900,235500,236900,238000,238800,239600,239800,239800,241000,242200,243000,243800,245400,246500,246900,44.5433331,-93.5760445
113,55425,Bloomington,MN,44.8322405,-93.3204872,Minneapolis-St. Paul-Bloomington,Hennepin County,8320,162300.0,162600.0,164000.0,165700.0,166900.0,167800.0,169400.0,171500.0,172900.0,173300.0,173600.0,174100.0,175000.0,176800.0,178700.0,180300.0,181600.0,182600.0,182300,181400,181300,182700,184600,185400,186100,188300,191200,193400,195000,196300,197900,200000,201900,203100,204200,206000,207600,208800,210400,212700,215000,216900,219200,221900,224200,226300,228300,230100,231500,232000,231800,232000,232800,233600,233400,232700,232500,233300,234300,235800,238300,240200,44.8322405,-93.3204872
114,55445,Brooklyn Park,MN,45.1004807,-93.3443585,Minneapolis-St. Paul-Bloomington,Hennepin County,8428,175500.0,175700.0,177000.0,178600.0,179700.0,180000.0,180600.0,181500.0,181900.0,181800.0,182000.0,182800.0,183700.0,184400.0,185300.0,186600.0,188200.0,189400.0,190200,191200,192200,193400,195000,196700,198100,199400,200700,202000,202800,203700,204600,205400,207000,208700,208900,208900,209700,211400,213600,216200,218700,220900,222600,223300,223500,224400,225900,227900,230500,233500,236100,238500,239900,240200,240500,241300,242800,244600,246800,248500,249700,250400,45.1004807,-93.3443585
115,55121,Eagan,MN,44.818173,-93.1659179,Minneapolis-St. Paul-Bloomington,Dakota County,8500,194200.0,193900.0,193500.0,193300.0,193100.0,192800.0,192800.0,192900.0,192900.0,193400.0,193300.0,192500.0,192500.0,194100.0,197100.0,199800.0,201200.0,201300.0,201100,201300,202100,202700,202600,203200,204600,206100,207200,208300,209400,211700,215000,217600,219500,221300,223300,224600,225700,227300,229100,230300,231800,234100,235000,233900,232700,232600,232700,233000,234400,236200,238300,240300,241600,241800,242200,243800,246400,249400,251600,254300,257700,259800,44.818173,-93.1659179
116,55301,Albertville,MN,45.2363165,-93.6581300961878,Minneapolis-St. Paul-Bloomington,Wright County,8579,183700.0,182600.0,182400.0,184400.0,186200.0,186800.0,187200.0,187800.0,188100.0,188500.0,188700.0,188200.0,188500.0,190200.0,192000.0,194300.0,197100.0,198800.0,199200,199300,199200,199700,202100,205000,205700,205600,207000,208900,210400,212400,215200,218000,219900,221300,223300,225500,227400,229300,231700,233900,236100,237700,237900,237200,237400,237800,237600,238100,239300,240000,240000,240300,241000,241600,242500,244900,247400,248300,249200,251500,255500,259800,45.2363165,-93.6581300961878
117,55092,Wyoming,MN,45.3363551,-92.9971631,Minneapolis-St. Paul-Bloomington,Chisago County,8685,184200.0,183900.0,184200.0,185100.0,186400.0,187300.0,188200.0,189400.0,191100.0,192700.0,193700.0,193800.0,193900.0,194500.0,196600.0,199300.0,201300.0,202200.0,202200,201500,201700,202800,203800,205300,207600,210200,212300,213500,214200,215300,217500,219500,221800,224600,227400,230000,232000,233400,234800,236200,237300,238200,238400,239200,241300,243600,245100,245700,246900,249700,252200,253600,254900,256400,259000,261900,262400,260300,258300,257900,258200,258300,45.3363551,-92.9971631
118,55042,Lake Elmo,MN,44.9957998,-92.8793768,Minneapolis-St. Paul-Bloomington,Washington County,8877,375300.0,376700.0,377400.0,378000.0,379300.0,382000.0,384900.0,387100.0,387500.0,386700.0,385600.0,385100.0,384800.0,384600.0,385200.0,386100.0,387400.0,389800.0,391500,390800,390900,393500,396000,397500,400300,403900,406400,406800,405900,404600,403300,401800,400800,400300,400500,400700,401700,404300,407300,409100,410000,411500,413800,415900,417600,420600,424800,428000,430600,432900,436200,441800,447600,450700,453600,456700,460300,465100,469600,472800,475200,476300,44.9957998,-92.8793768
119,55439,Edina,MN,44.8897027,-93.3501222,Minneapolis-St. Paul-Bloomington,Hennepin County,8978,407000.0,409300.0,414000.0,419100.0,420900.0,420100.0,420400.0,423000.0,425200.0,426500.0,427500.0,428200.0,428800.0,430400.0,432600.0,435900.0,439400.0,442300.0,444400,445500,445800,445600,444400,442400,440500,440600,443800,446700,446100,445400,446300,447000,449100,452900,455700,458200,461800,464700,465000,464500,466000,469000,471700,473200,473300,474100,476900,479700,482900,486100,489200,494000,497500,498100,498500,499800,501400,503100,506100,509700,512600,514200,44.8897027,-93.3501222
120,55011,East Bethel,MN,45.3194095,-93.2024487,Minneapolis-St. Paul-Bloomington,Anoka County,8998,203500.0,203800.0,204500.0,206000.0,207500.0,208900.0,210200.0,211600.0,213800.0,216000.0,215600.0,214500.0,214500.0,215900.0,217700.0,220500.0,223100.0,225000.0,225800,225600,225000,224700,225000,226100,226900,227500,228800,230200,231300,233700,236700,238800,240000,241800,244700,247800,249600,250400,252200,255100,257100,257200,256900,257400,258600,259100,259200,260000,262500,265300,267000,268200,269200,269700,270500,271900,273900,275000,275700,276900,278400,279100,45.3194095,-93.2024487
121,56353,Milaca,MN,45.755799,-93.6544079,Minneapolis-St. Paul-Bloomington,Mille Lacs County,9030,130500.0,131600.0,133000.0,134300.0,135300.0,135600.0,135800.0,135800.0,135800.0,136000.0,136700.0,137200.0,138300.0,139800.0,141300.0,142800.0,142000.0,138700.0,135900,137900,142700,147100,150500,153100,152100,149500,148100,147600,148400,150300,152900,154700,154600,152800,151500,151500,152700,154500,155800,156600,158900,162800,165900,166600,167100,168200,168500,168400,169500,171300,172500,172700,171700,171000,171500,172300,172800,173700,174600,175900,176300,175700,45.755799,-93.6544079
122,55424,Edina,MN,44.8897027,-93.3501222,Minneapolis-St. Paul-Bloomington,Hennepin County,9102,573600.0,576000.0,583600.0,592500.0,596800.0,599800.0,606300.0,613200.0,615700.0,616500.0,619000.0,622700.0,623700.0,622300.0,622700.0,627600.0,632900.0,635900.0,637500,640300,644400,646900,645200,642600,643100,649300,656300,660800,664400,671300,679100,686000,691000,694300,697400,702100,707100,710000,710700,712300,717500,723500,728400,731500,735800,741300,749200,758700,771300,781000,792300,800400,796200,786700,779600,770200,760300,757600,757900,757500,758100,762500,44.8897027,-93.3501222
123,56011,Belle Plaine,MN,44.622741,-93.7685729,Minneapolis-St. Paul-Bloomington,Scott County,9198,165400.0,166800.0,169100.0,171100.0,173000.0,174400.0,175400.0,175800.0,175800.0,175200.0,175600.0,177000.0,178400.0,178900.0,179700.0,181800.0,184300.0,186200.0,187300,188000,188500,188900,189200,189600,190000,190900,191900,192300,192400,193000,194000,195900,197400,197800,198500,200400,202500,204400,206000,207600,209100,209800,210300,211700,213600,215200,216500,217300,218500,220800,223000,224400,225700,227400,228800,229700,230100,230800,232100,233900,235400,236700,44.622741,-93.7685729
124,55352,Jordan,MN,44.6663146,-93.6261918,Minneapolis-St. Paul-Bloomington,Scott County,9317,199000.0,200900.0,203200.0,205600.0,208000.0,209700.0,211200.0,212800.0,213500.0,213400.0,214200.0,215900.0,217400.0,218100.0,219200.0,220900.0,222800.0,224400.0,225100,224500,223900,223400,223700,224600,225700,227300,229500,231200,232000,233700,236000,238300,240300,242400,243700,245000,246500,247100,248200,251000,253900,255200,256200,258300,260700,262900,264300,265400,267400,270300,272300,273100,273400,272900,272700,272600,272200,272500,275200,278500,281400,283100,44.6663146,-93.6261918
125,55328,Delano,MN,45.0419073,-93.7891331,Minneapolis-St. Paul-Bloomington,Wright County,9326,221100.0,219500.0,218800.0,221200.0,224000.0,224900.0,225100.0,225600.0,226000.0,226300.0,225900.0,224900.0,224700.0,226200.0,228400.0,232300.0,237400.0,242600.0,246600,249200,250600,251500,252600,253400,252900,252200,253700,255300,254500,252500,252500,254100,256100,256900,257200,257700,258400,259900,262500,265500,267600,268700,269500,269400,269400,268900,267000,266000,267300,268400,269000,271300,274600,276500,277300,278800,280800,282000,283200,285400,289400,293700,45.0419073,-93.7891331
126,55115,Mahtomedi,MN,45.0696886,-92.9516037,Minneapolis-St. Paul-Bloomington,Washington County,9340,286700.0,287400.0,287800.0,288100.0,288800.0,290200.0,291500.0,292600.0,292500.0,292800.0,294500.0,297800.0,300900.0,302700.0,302900.0,303100.0,303800.0,305400.0,308100,311600,315300,318000,318800,319300,321700,325500,328100,329100,329000,329100,330300,331900,333000,333700,333900,334500,335800,337300,338300,339300,340600,342300,340600,335900,332000,330300,329900,330100,333200,340200,348200,353100,355800,356500,356100,355600,356300,358800,361500,363700,364900,364800,45.0696886,-92.9516037
127,55079,Stacy,MN,45.3980205,-92.9874404,Minneapolis-St. Paul-Bloomington,Chisago County,9457,174500.0,174200.0,174500.0,175600.0,176900.0,178000.0,179300.0,180600.0,182100.0,183600.0,185200.0,186600.0,188100.0,190000.0,192500.0,195100.0,197400.0,199700.0,201800,203500,205100,206400,207100,208400,209900,211700,213600,215000,216200,217900,220200,222700,225600,228600,231500,233700,235000,236000,236600,237600,239000,240200,240500,241600,243500,245400,246800,247100,247600,249600,252300,254200,254500,253900,254300,255600,255900,255000,253800,253900,255500,256900,45.3980205,-92.9874404
128,55454,Minneapolis,MN,44.9772995,-93.2654692,Minneapolis-St. Paul-Bloomington,Hennepin County,9503,112900.0,113600.0,115000.0,114800.0,113700.0,112700.0,111800.0,111800.0,112200.0,112300.0,112200.0,112400.0,113000.0,113400.0,113200.0,114800.0,117500.0,118300.0,118600,121100,122800,123900,125400,126500,128000,130900,134300,136200,137700,141400,145000,146100,147900,150200,151300,153500,155700,156400,157400,159300,160600,161500,162100,160400,159200,160100,160500,159800,159800,159500,160300,161600,162000,161400,161300,161500,162300,163600,164900,166400,168100,169600,44.9772995,-93.2654692
129,55308,Becker,MN,46.9298236,-95.6761851,Minneapolis-St. Paul-Bloomington,Sherburne County,9516,180600.0,183200.0,185100.0,186700.0,188700.0,188900.0,187800.0,187200.0,187200.0,186600.0,185900.0,185700.0,187400.0,190000.0,192000.0,193100.0,194800.0,196000.0,196300,195900,196500,197600,198500,199500,201300,203600,206400,208800,210100,211600,213800,215500,216800,218300,219200,220500,223100,226000,228100,229300,230000,231100,232600,233200,233300,233800,233900,234200,235500,236500,236800,238000,239600,240700,241100,240600,240900,243500,246200,248000,250000,251500,46.9298236,-95.6761851
130,55302,Annandale,MN,45.2627428,-94.1244271,Minneapolis-St. Paul-Bloomington,Wright County,9545,168500.0,167500.0,167200.0,169200.0,172100.0,174700.0,176900.0,178200.0,179500.0,180900.0,181500.0,181200.0,181700.0,183200.0,185000.0,187500.0,191400.0,195400.0,197200,198800,201400,204900,209100,212500,212200,211800,214200,214900,212000,210200,212100,215200,217900,219800,220800,222100,224900,227000,228900,232300,235200,235400,233200,229300,224600,220700,218900,218400,218100,217900,218100,219400,222200,224000,225300,228100,231300,233100,234000,234800,236700,239400,45.2627428,-94.1244271
131,55045,Lindstrom,MN,45.3894083,-92.8479921,Minneapolis-St. Paul-Bloomington,Chisago County,9585,170400.0,170500.0,171500.0,172800.0,173700.0,174700.0,175300.0,175900.0,177500.0,179300.0,180500.0,180900.0,180500.0,180100.0,180400.0,182000.0,185300.0,188200.0,189700,190800,191800,192100,193100,195300,197400,198900,200200,201400,202300,202700,203400,204600,206900,210000,212900,214900,216700,217900,218500,219300,219900,219800,219800,220900,222600,225400,228100,226800,225100,228200,232700,233700,233900,235900,239400,242800,244300,242600,240700,242000,246000,248600,45.3894083,-92.8479921
132,55386,Victoria,MN,44.8585738,-93.6616266,Minneapolis-St. Paul-Bloomington,Carver County,9875,365500.0,367100.0,369400.0,371100.0,372000.0,372600.0,373700.0,373900.0,373000.0,372500.0,373000.0,373900.0,374900.0,376200.0,378100.0,380000.0,380700.0,380300.0,379600,378900,378100,376500,375400,374700,375200,377100,380100,381600,383000,385600,387300,388600,391200,394300,396200,397700,398600,400100,402700,405300,406000,405300,405400,405900,406000,407000,409000,411100,413200,415000,416100,417200,417900,418200,418800,420000,421900,424700,426900,428200,430000,431500,44.8585738,-93.6616266
133,55070,Saint Francis,MN,45.3864348,-93.3596992,Minneapolis-St. Paul-Bloomington,Anoka County,9906,161100.0,161800.0,162600.0,163000.0,163300.0,164000.0,165200.0,166100.0,166400.0,166100.0,165500.0,165200.0,165500.0,166200.0,167000.0,168800.0,171100.0,173300.0,174300,174700,175300,176000,176800,178000,179300,180700,182200,183500,184500,185400,186200,187200,188600,190300,191900,193500,194900,195800,197000,198700,199900,200300,201400,203400,204600,204200,204600,205500,206600,208400,210400,212100,214300,216500,217700,218800,220600,221900,222800,224300,226200,227600,45.3864348,-93.3596992
134,54025,Somerset,WI,45.1244108,-92.6735365,Minneapolis-St. Paul-Bloomington,Saint Croix County,9956,172600.0,174300.0,175000.0,174200.0,171100.0,168400.0,168800.0,170400.0,171100.0,171700.0,172700.0,173700.0,173900.0,173100.0,172000.0,172700.0,176600.0,181200.0,183900,185700,187300,188500,189400,190700,192200,193900,196300,198600,199900,201800,204900,207600,210200,213400,216000,218300,220600,222600,224900,227100,229700,229400,226700,225800,226600,226200,227000,229900,237900,249600,258700,263900,267700,270300,273400,276300,277300,277900,279000,278100,274600,271500,45.1244108,-92.6735365
135,55340,Medina,MN,45.0352411,-93.5824586,Minneapolis-St. Paul-Bloomington,Hennepin County,9962,386800.0,386400.0,386900.0,388000.0,387200.0,385500.0,384600.0,384600.0,382900.0,380000.0,379500.0,381900.0,384100.0,385900.0,389300.0,393600.0,397300.0,399800.0,400800,401500,403200,404400,405100,407200,410300,414400,418500,423100,427900,431300,432000,433000,434400,436100,437700,439500,440700,441800,443500,444900,445800,446200,446500,446300,446600,446700,447500,449800,454800,460600,465400,469400,472400,475200,477200,477600,478200,482000,486200,487700,488400,489900,45.0352411,-93.5824586
